userID,number_of_active_days,avg_daily_req,avg_daily_bytes_in_reply
18534,0,0.005366726,0.009558931
18535,0,0.002683363,0.017932039
18536,0,0.000894454,0.079865526
18537,0,0.040250447,0.00633496
18538,0,0.000894454,0.00915248
18540,0,0.016100179,0.005173039
18541,0,0,0.043824907
18542,0,0.008944544,0.012896554
18543,0,0.004472272,0.00223113
18544,0,0.012522361,0.007315148
18545,0,0.000894454,0.029891115
18546,0,0.007155635,0.005625231
18547,0,0.015205725,0.00562533
18548,0,0.007155635,0.000977414
18549,0,0.004472272,0.017001708
18550,0,0.006261181,0.014137193
18551,0,0.002683363,0.008751028
18552,0,0.003577818,0.015441967
18553,0,0.01431127,0.021596138
18554,0,0,0.019701236
18555,0,0.001788909,0.003696062
18556,0,0.008050089,0.007150614
18557,0,0.005366726,0.01254382
18558,0,0.009838998,0.017120888
18559,0,0.008050089,0.005625231
18560,0.037037037,0.036225403,0.016092936
18561,0,0.009838998,0.004674392
18562,0,0.007155635,0.00562533
18563,0,0.002683363,0.010317158
18564,0,0.005366726,0.007986495
18565,0.037037037,0.018336315,0.016862962
18566,0,0.001788909,0
18567,0,0.002683363,0.005020044
18568,0,0.001788909,0.006548355
18569,0,0,0.05843321
18570,0.037037037,0.002236136,0.049056309
18571,0.037037037,0.002683363,0.053322762
18572,0,0.007155635,0.030188372
18573,0,0.018783542,0.01753314
18574,0,0.01431127,0.020394287
18575,0.037037037,0.001788909,0.005158579
18576,0.037037037,0.004472272,0.179531055
18577,0,0.008050089,0.005625231
18578,0,0.007155635,0.007885983
18579,0,0,0
18580,0,0.002683363,0.008652504
18581,0,0,0
18582,0.037037037,0.002683363,0.004654702
18583,0,0.002683363,0.008652504
18584,0,0,0
18585,0.037037037,0.008497317,0.005961421
18586,0.037037037,0.000447227,0.001776553
18587,0,0.002683363,0.008652504
18588,0,0.004472272,0.009788948
18589,0,0.004472272,0.178816178
18590,0.148148148,0.003041145,0.084432915
18591,0,0.002683363,0.003916664
18592,0,0.004472272,0.003521542
18593,0.037037037,0.007602862,0.005315533
18594,0,0.016100179,0.006340855
18595,0,0.005366726,0.011757156
18596,0,0.003577818,0.007082494
18597,0,0.018783542,0.006406047
18598,0,0.000894454,0.033018473
18599,0,0.003577818,0.013060272
18600,0,0.003577818,0.005061549
18601,0,0.003577818,0.009052083
18602,0,0,0.006301079
18603,0.074074074,0.004472272,0.004256425
18604,0,0.007155635,0.009977922
18605,0,0,0.043866813
18606,0.037037037,0.003577818,0.030990844
18607,0,0.015205725,0.009888066
18608,0,0.026833631,0.016865165
18609,0,0.012522361,0.013609747
18610,0.037037037,0.027728086,0.01601131
18611,0.074074074,0.014013119,0.078908876
18612,0.037037037,0.033542039,0.024381787
18613,0,0.006261181,0.004385767
18614,0.037037037,0.016547406,0.019244515
18615,0,0.006261181,0.004582593
18616,0,0.016994633,0.00225852
18617,0,0.013416816,0.01210324
18618,0,0.007155635,0.090986058
18619,0.037037037,0.001341682,0.027071033
18620,0,0.009838998,0.006182196
18621,0,0.000894454,0.009718212
18622,0,0.002683363,0.004548154
18623,0,0.000894454,0.013808073
18624,0,0.003577818,0.007595533
18625,0,0.009838998,0.028006825
18626,0,0.001788909,0.008645742
18627,0,0,0.006806627
18628,0,0,0.008797615
18629,0,0,0.093545206
18630,0,0,0
18631,0,0.001788909,0.028916723
18633,0,0.008944544,0.011755362
18634,0,0.015205725,0.005757587
18635,0,0.004472272,0.003344169
18636,0,0.000894454,0.024938166
18637,0,0.007155635,0.00562533
18638,0.037037037,0.027728086,0.017389317
18639,0,0.004472272,0.002226821
18640,0,0.01431127,0.013266152
18641,0,0.010733453,0.021284479
18642,0,0.008050089,0.007037735
18643,0.074074074,0.006559332,0.100983181
18644,0.037037037,0.014758497,0.010492727
18645,0,0.010733453,0.013340487
18646,0,0.020572451,0.011530096
18647,0,0.005366726,0.017644269
18648,0.111111111,0.016547406,0.012305938
18649,0,0.001788909,0.007873896
18650,0,0.007155635,0.027319336
18651,0.037037037,0.006261181,0.005616315
18652,0,0.018783542,0.01058094
18653,0,0.015205725,0.018986949
18654,0,0.004472272,0.002227415
18655,0,0.008050089,0.012073248
18656,0.037037037,0.005366726,0.015473768
18657,0,0.021466905,0.017735214
18658,0,0.004472272,0.00223113
18659,0,0.006261181,0.012209733
18660,0,0.001788909,0.115199387
18661,0,0.005366726,0.016296266
18662,0,0.01431127,0.005968714
18663,0.037037037,0.007155635,0.006853899
18664,0.037037037,0.000894454,0.005299789
18665,0,0.002683363,0.005020044
18666,0.185185185,0.012671437,0.010535175
18667,0.185185185,0.007006559,0.003589343
18668,0.037037037,0.008050089,0.002502377
18669,0,0.010733453,0.015020368
18670,0.037037037,0.005366726,0.094852804
18671,0,0.002683363,0.011788777
18672,0,0.002683363,0.011788777
18673,0,0.004472272,0.004258823
18674,0,0.010733453,0.005828383
18675,0,0.008050089,0.010618927
18676,0,0.006261181,0.008757715
18677,0,0.007155635,0.00562533
18678,0,0,0.016150805
18679,0,0.004472272,0.003913617
18680,0,0,0.008586301
18681,0,0.002683363,0.005019821
18682,0,0.000894454,0.004121068
18683,0,0.001788909,0.005465334
18684,0,0.008050089,0.005942558
18685,0,0.008944544,0.010637513
18686,0.222222222,0.00792231,0.009387443
18687,0.037037037,0.005813953,0.049061218
18688,0.037037037,0.007155635,0.005549146
18689,0,0.008050089,0.005534018
18690,0.074074074,0.007453787,0.006508668
18691,0,0.006261181,0.030364677
18692,0,0.002683363,0.010957341
18693,0,0.002683363,0.029792591
18694,0,0.002683363,0.010317158
18695,0,0.007155635,0.00562533
18696,0,0.000894454,0.00315366
18697,0,0.008050089,0.005026062
18698,0,0.004472272,0.009928932
18699,0,0.001788909,0.018390852
18700,0,0,0
18701,0,0.009838998,0.019434939
18702,0,0.007155635,0.00562533
18703,0,0.004472272,0.002227415
18704,0,0.004472272,0.033725081
18705,0,0,0.010568372
18706,0,0.015205725,0.005697799
18707,0,0.003577818,0.004068106
18708,0.222222222,0.00958344,0.005376338
18709,0,0.012522361,0.013276638
18710,0,0.002683363,0.011788554
18711,0.037037037,0.00313059,0.003693803
18712,0.148148148,0.008050089,0.01740981
18713,0.037037037,0.007602862,0.007934849
18714,0,0.016994633,0.020851426
18715,0,0.007155635,0.011919573
18716,0,0.007155635,0.005625231
18717,0.037037037,0.004472272,0.011707862
18718,0,0.001788909,0.035318258
18719,0,0.006261181,0.005439392
18720,0,0.004472272,0.002227415
18721,0,0.001788909,0.008169914
18722,0,0,0.073041512
18723,0,0,0
18724,0,0.020572451,0.027312476
18725,0,0.016100179,0.006402958
18726,0,0.002683363,0.011771613
18727,0,0.011627907,0.008359486
18728,0,0.020572451,0.006887881
18729,0.037037037,0.047406082,0.010633839
18730,0,0.010733453,0.004513586
18731,0,0.008944544,0.008233138
18732,0,0.023255814,0.018722468
18733,0,0.008050089,0.018233629
18734,0,0.002683363,0.010317158
18735,0,0.003577818,0.015441967
18736,0,0.004472272,0.013347849
18737,0,0.012522361,0.011908001
18738,0,0.011627907,0.020030498
18739,0,0.004472272,0.004626468
18740,0,0.000894454,0.035191796
18741,0,0.000894454,0.004936454
18742,0,0.000894454,0.02584851
18743,0,0.008050089,0.031661249
18744,0,0,0.007736587
18745,0.037037037,0.004025045,0.022815635
18746,0,0.001788909,0.019856675
18747,0.037037037,0.009391771,0.003431641
18748,0,0.004472272,0.002227861
18749,0,0.008944544,0.008346536
18750,0,0.008944544,0.007818373
18751,0,0.016994633,0.061805361
18752,0,0.008050089,0.005980274
18753,0,0.021466905,0.011088793
18754,0,0.003577818,0.037549686
18755,0,0.002683363,0.003165251
18756,0,0.003577818,0.002554135
18757,0,0.016100179,0.005953743
18758,0,0,0.00640629
18759,0.111111111,0.017218247,0.00874494
18760,0,0.016994633,0.049373147
18761,0,0.018783542,0.015581992
18762,0,0.005366726,0.008059099
18763,0.037037037,0.006261181,0.004876456
18764,0,0.002683363,0.005020044
18765,0.037037037,0.011627907,0.057157636
18766,0,0.006261181,0.018936895
18767,0,0.002683363,0.005020044
18768,0,0.018783542,0.010875211
18769,0,0.002683363,0.005020044
18770,0,0.012522361,0.001266695
18771,0,0.016100179,0.005803555
18772,0,0.008050089,0.003350886
18773,0,0.002683363,0.029179603
18774,0.037037037,0.013416816,0.154293443
18775,0.037037037,0.000447227,0.013460787
18776,0,0.006261181,0.009612555
18777,0,0.023255814,0.004013146
18778,0,0.002683363,0.010317158
18779,0,0.002683363,0.010317158
18780,0,0.006261181,0.014106878
18781,0,0.015205725,0.008605669
18782,0,0.009838998,0.005422428
18783,0,0,0
18784,0,0.007155635,0.007587488
18785,0,0.075134168,0.015683118
18786,0,0.004472272,0.014924084
18787,0.037037037,0.008050089,0.006171641
18788,0,0.007155635,0.007848138
18789,0,0.003577818,0.003154195
18790,0,0,0.00630732
18791,0.074074074,0.003875969,0.092127203
18792,0,0.003577818,0.003521542
18793,0,0.005366726,0.009182667
18794,0,0.007155635,0.00562533
18795,0,0,0
18796,0,0.008050089,0.053460556
18797,0,0.007155635,0.020343401
18798,0,0.012522361,0.018695667
18799,0,0.007155635,0.008084121
18800,0,0.04293381,0.02664923
18801,0,0.000894454,0.022919093
18802,0,0.010733453,0.007669441
18803,0,0.003577818,0.015730317
18804,0.037037037,0.009391771,0.004993777
18805,0,0,0.015770975
18806,0,0,0
18807,0,0.010733453,0.010567206
18808,0,0.008050089,0.005386098
18809,0,0.004472272,0.002934619
18810,0,0.007155635,0.00562533
18811,0,0.002683363,0.005302018
18812,0,0.031305903,0.021301337
18813,0.037037037,0.006261181,0.003168599
18814,0,0.002683363,0.005302018
18815,0,0.003577818,0.003521542
18816,0,0.008050089,0.002548072
18817,0,0.012522361,0.047433472
18818,0.148148148,0.005187835,0.013762061
18819,0.037037037,0.006708408,0.003372038
18820,0,0.026833631,0.007397052
18821,0,0,0.073041512
18822,0,0.008944544,0.05563174
18823,0,0.008050089,0.039983184
18824,0,0.004472272,0.00223113
18825,0,0.002683363,0.010317158
18826,0,0,0.019188554
18827,0,0.013416816,0.066707053
18828,0,0,0.087649814
18829,0,0.000894454,0.006326936
18830,0,0.025044723,0.01591056
18831,0,0.002683363,0.018238756
18832,0,0.010733453,0.046951819
18833,0,0.008050089,0.011649907
18834,0,0.007155635,0.014265029
18835,0,0.002683363,0.005020044
18836,0.037037037,0.007155635,0.004646083
18837,0.037037037,0.005366726,0.004460608
18839,0.037037037,0.002236136,0.00426603
18840,0,0.003577818,0.001554762
18841,0.074074074,0.012820513,0.007039226
18842,0,0.002683363,0.016735262
18843,0,0.004472272,0.002227415
18844,0,0.015205725,0.00320468
18845,0,0.01431127,0.018063068
18846,0,0.002683363,0.015608923
18847,0,0.002683363,0.010317158
18848,0,0.009838998,0.006007884
18849,0,0.001788909,0
18850,0,0.068872987,0.021555326
18851,0,0.017889088,0.005878833
18852,0,0.002683363,0.010320056
18853,0,0.008050089,0.045348686
18854,0,0.000894454,0.019713719
18855,0,0.004472272,0.00802889
18856,0,0.000894454,0.000742719
18857,0,0.011627907,0.018710837
18858,0,0.008050089,0.021432673
18859,0,0.011627907,0.015549236
18860,0.111111111,0.021019678,0.021529812
18861,0,0.010733453,0.033357437
18862,0,0.023255814,0.026530913
18863,0,0.021466905,0.008248091
18864,0,0.002683363,0.010317158
18865,0,0.001788909,0.00357183
18866,0,0.004472272,0.002226078
18867,0,0.020572451,0.008359198
18868,0,0.002683363,0.010320056
18869,0,0.002683363,0.008652504
18870,0,0.012522361,0.01698554
18871,0,0.003577818,0.014806064
18872,0.037037037,0.004025045,0.004818553
18874,0,0.007155635,0.016012307
18875,0,0.001788909,0.03710655
18876,0,0.003577818,0.003521542
18877,0.074074074,0.006857484,0.017670804
18878,0,0.021466905,0.018069179
18879,0,0.004472272,0.017307088
18880,0,0.002683363,0.010317158
18881,0,0.017889088,0.016434892
18882,0,0.000894454,0.045815003
18883,0,0.005366726,0.015153464
18884,0.037037037,0,0.397326388
18885,0,0.004472272,0.002227415
18886,0,0.012522361,0.006580037
18887,0,0.007155635,0.135698524
18888,0,0,0.004046172
18889,0.037037037,0.000447227,0.016061197
18890,0,0.001788909,0.029654985
18891,0,0.008050089,0.01891661
18892,0,0.002683363,0.005019821
18893,0,0.008944544,0.015914615
18894,0,0.006261181,0.00933593
18895,0,0,0.119826598
18896,0,0.013416816,0.017390157
18897,0,0.019677996,0.015851996
18898,0,0.008050089,0.006940638
18899,0,0,0.051954699
18900,0,0.024150268,0.013000202
18901,0,0.002683363,0.002924959
18902,0,0.018783542,0.010992216
18903,0,0.013416816,0.004949327
18904,0,0.008050089,0.003937305
18905,0,0.025044723,0.014371716
18906,0,0.017889088,0.005946766
18907,0,0.003577818,0.008265853
18908,0,0.027728086,0.002259309
18909,0.037037037,0.018783542,0.016229658
18910,0,0.006261181,0.00250835
18911,0,0.021466905,0.04637412
18912,0,0.006261181,0.000444138
18913,0,0,0.000700813
18914,0,0.013416816,0.003871024
18915,0,0.006261181,0.008124665
18916,0,0.006261181,0.004306859
18917,0,0.002683363,0.005020044
18918,0,0.006261181,0.014203061
18919,0,0.006261181,0.014105986
18920,0,0.011627907,0.011161045
18921,0.037037037,0.001341682,0.014453049
18922,0,0.008050089,0.028960977
18923,0,0.011627907,0.015093668
18924,0,0.004472272,0.016689641
18925,0,0.001788909,0.020782474
18926,0,0.002683363,0.010320056
18927,0,0.006261181,0.005023164
18928,0,0.007155635,0.010612061
18929,0,0.017889088,0.019624175
18930,0,0.003577818,0.008265853
18931,0,0.005366726,0.01303472
18932,0,0.010733453,0.003947545
18933,0.037037037,0.002236136,0.009478322
18934,0,0.006261181,0.015340768
18935,0.037037037,0.005813953,0.011613301
18936,0.148148148,0.011270125,0.022779312
18937,0.037037037,0.008944544,0.03812192
18938,0,0.005366726,0.134855617
18939,0,0.003577818,1.21E-05
18940,0,0.016100179,0.001886903
18941,0,0.002683363,0.006076613
18942,0,0.008050089,0.010033489
18943,0,0.002683363,0.00784581
18944,0.037037037,0.015652952,0.035051908
18945,0,0.004472272,0.002227415
18946,0,0.002683363,0.008751028
18947,0,0,0.272587856
18948,0,0.000894454,0.030806363
18949,0.037037037,0.018336315,0.024320629
18950,0,0.005366726,0.153872726
18951,0.037037037,0.004919499,0.029385006
18952,0,0.002683363,0.008652504
18953,0,0.001788909,0.046259624
18954,0,0,0.011939684
18955,0.037037037,0.001788909,0.026840527
18956,0,0.004472272,0.016325563
18957,0.037037037,0.006708408,0.012300372
18958,0,0.000894454,0.00829697
18959,0.074074074,0.030113298,0.006939059
18960,0,0.006261181,0.003036523
18961,0,0.008944544,0.003040181
18962,0,0.012522361,0.030176404
18963,0,0.058139535,0.013853789
18965,0,0.001788909,0.004112449
18966,0,0.002683363,0.005019821
18967,0,0,0.003553106
18968,0,0,0.006304645
18969,0.037037037,0.005813953,0.022113291
18970,0,0.045617174,0.009451662
18971,0,0,0.031688176
18972,0,0.005366726,0.017644269
18973,0.037037037,0.005813953,0.034371531
18974,0.037037037,0.003577818,0.00605134
18975,0,0.006261181,0.007618559
18976,0.074074074,0.019976148,0.005900236
18977,0,0.001788909,0.009201816
18978,0,0.007155635,0.00562533
18979,0,0.010733453,0.006025637
18980,0,0.002683363,0.010141955
18981,0,0.000894454,0.05843321
18982,0,0.015205725,0.026505783
18983,0.074074074,0.018187239,0.013762525
18984,0,0.09391771,0.010561004
18985,0,0.01431127,0.025583306
18986,0,0.000894454,0.026804327
18987,0,0.015205725,0.005145391
18988,0,0.009838998,0.012724086
18989,0,0.000894454,0.014911453
18990,0,0,0.043824907
18991,0.037037037,0.005813953,0.013796854
18992,0,0.044722719,0.005366643
18993,0,0.006261181,0.038485552
18994,0,0.004472272,0.002258474
18995,0,0.001788909,0.02759564
18996,0,0.005366726,0.0144338
18997,0,0.002683363,0.004668745
18998,0,0,0.006806627
18999,0,0.017889088,0.005231491
19000,0,0.005366726,0.019785812
19001,0,0.010733453,0.015714391
19002,0,0.007155635,0.003134837
19003,0,0.035778175,0.033666528
19004,0.037037037,0.01118068,0.028613145
19005,0.037037037,0.018336315,0.017694314
19006,0.037037037,0.007155635,0.024915106
19007,0,0.002683363,0.002523062
19008,0.037037037,0.015205725,0.023695426
19009,0,0.008050089,0.012955239
19010,0,0.007155635,0.01254232
19011,0.037037037,0.037119857,0.014271889
19012,0,0.020572451,0.004930659
19013,0,0.002683363,0.005355961
19014,0,0.013416816,0.003809558
19015,0,0.000894454,0.020346323
19016,0.037037037,0.005366726,0.001368518
19017,0,0.004472272,0.003521542
19018,0,0.020572451,0.048919735
19019,0,0,0
19020,0,0.02236136,0.00740727
19021,0,0.002683363,0.005020044
19022,0,0.009838998,0.034779274
19023,0.037037037,0.016994633,0.015729638
19024,0,0.008050089,0.024724177
19025,0,0.003577818,0.004050451
19026,0.037037037,0.007155635,0.007363078
19027,0,0.001788909,0.048746353
19028,0,0.016100179,0.006563027
19029,0,0.042039356,0.026800779
19030,0,0.008944544,0.006770314
19031,0,0.024150268,0.004806978
19032,0,0.005366726,0.003107678
19033,0.037037037,0.001341682,0.008561893
19034,0,0.003577818,0.013060272
19035,0,0.006261181,0.011446952
19036,0.037037037,0.007155635,0.008358859
19037,0,0,0
19038,0,0.009838998,0.00562533
19039,0,0.000894454,0.013808073
19040,0,0.007155635,0
19041,0,0.011627907,0.003238364
19042,0,0.002683363,0.010317158
19043,0,0,0.007604627
19044,0,0.010733453,0.00495871
19045,0,0.008944544,0.006084334
19046,0,0.003577818,0.003521542
19047,0,0.002683363,0.154945727
19048,0,0.002683363,0.008751028
19049,0,0.001788909,0.009201816
19050,0.148148148,0.010554562,0.017329366
19051,0,0.000894454,0.035316623
19052,0.037037037,0.037567084,0.013593581
19053,0.037037037,0.003577818,0.005664016
19054,0.185185185,0.015652952,0.013331966
19055,0,0.008050089,0.008325234
19056,0,0.013416816,0.00353466
19057,0,0.004472272,0.013753239
19058,0,0.002683363,0.010320056
19059,0.037037037,0.021466905,0.014350378
19060,0,0.019677996,0.000919149
19061,0,0.004472272,0.003484005
19062,0,0.004472272,0.002258474
19064,0,0.000894454,0.0238972
19065,0,0.009838998,0.006286813
19066,0.074074074,0.009540847,0.114931622
19067,0,0.010733453,0.004039244
19068,0.037037037,0.007602862,0.007101122
19069,0,0.01431127,0.009882507
19070,0,0.004472272,0.002258474
19071,0,0.005366726,0.017847431
19072,0,0,0.006806627
19073,0,0.002683363,0.005020044
19074,0,0,0.791747878
19075,0,0.002683363,0.009873577
19076,0,0,0.003855365
19077,0,0.008944544,0.005177394
19078,0,0.007155635,0.00562533
19079,0,0.013416816,0.008807367
19080,0,0.015205725,0.021977542
19081,0,0.004472272,0.002227415
19082,0,0.016994633,0.006652199
19083,0,0.019677996,0.005348441
19084,0,0.006261181,0.006050868
19085,0,0.008050089,0.187509652
19086,0,0.01431127,0.006705822
19087,0,0.000894454,0.108552954
19088,0,0,0
19089,0.037037037,0.012522361,0.01787829
19090,0.148148148,0.026118068,0.011418657
19091,0.148148148,0.007334526,0.139378354
19092,0.111111111,0.005366726,0.010341967
19093,0.037037037,0.005813953,0.061540951
19094,0.148148148,0.010554562,0.063567891
19095,0,0,0.006304645
19096,0,0.015205725,0.00399743
19097,0,0,0.008797615
19098,0,0.016994633,0.008196841
19099,0.037037037,0.005366726,0.039281843
19100,0.037037037,0.00313059,0.008459178
19101,0,0.008944544,0.007159222
19102,0,0.002683363,0.01548365
19103,0,0.032200358,0.02138394
19104,0,0.004472272,0.008030822
19105,0,0.002683363,0.010317158
19106,0,0.008050089,0.013346214
19107,0,0,0
19108,0,0.010733453,0.006501144
19109,0.037037037,0.008050089,0.004130402
19110,0,0.017889088,0.028189926
19111,0,0,0.00369309
19112,0,0.005366726,0.044492348
19113,0.037037037,0.004919499,0.01222629
19114,0,0.008050089,0.008899755
19115,0,0.007155635,0.003783255
19116,0,0.009838998,0.007990699
19117,0,0.000894454,0.022656065
19118,0,0.007155635,0.002707355
19119,0,0.018783542,0.004335481
19120,0,0.002683363,0.015499254
19121,0.037037037,0.01431127,0.06745955
19122,0,0.008050089,0.004556089
19123,0,0.003577818,0.008270846
19124,0,0.007155635,0.03720017
19125,0,0.009838998,0.013982757
19126,0,0.008050089,0.011133838
19127,0,0.002683363,0.010320056
19128,0,0.008944544,0.009198844
19129,0.111111111,0.013640429,0.007626702
19130,0,0.019677996,0.009612866
19131,0,0.000894454,0.021081464
19132,0,0.004472272,0.002226078
19133,0,0.003577818,0.004644805
19134,0.074074074,0.007453787,0.006008643
19135,0,0.007155635,0.00562533
19136,0,0.005366726,0.041645278
19137,0.037037037,0.00313059,0.006582979
19138,0,0.009838998,0.006178258
19139,0,0.007155635,0.005992776
19140,0,0,0.102258117
19141,0,0.006261181,0.04266112
19142,0,0.005366726,0.006917952
19143,0.037037037,0.015652952,0.003595588
19144,0,0,0.002982469
19145,0,0.007155635,0.005625231
19146,0,0.002683363,0.008652504
19147,0,0.002683363,0.008652504
19148,0,0.006261181,0.008891904
19149,0.074074074,0.006261181,0.019026824
19150,0,0.002683363,0.005533171
19151,0,0.007155635,0.022998546
19152,0,0.002683363,0.011771613
19153,0,0.000894454,0.003150539
19154,0,0.004472272,0.011034511
19155,0,0.008050089,0.017472543
19156,0,0.017889088,0.015159324
19157,0,0.009838998,0.008718261
19158,0,0,0.116735351
19159,0,0.001788909,0.020954259
19160,0.074074074,0.005366726,0.005448427
19161,0,0.031305903,0.007739485
19162,0.037037037,0.005366726,0.010219947
19163,0,0.002683363,0.010320056
19164,0.037037037,0.017889088,0.010150824
19165,0,0.002683363,0.009224924
19166,0.037037037,0.006261181,0.004279111
19167,0,0.016994633,0.012614506
19168,0,0.008050089,0.016750598
19169,0,0.02236136,0.010497145
19170,0,0.005366726,0.02226337
19171,0,0.002683363,0.013467029
19172,0,0.008944544,0.003429008
19173,0,0,0.007737479
19174,0,0,0.016544901
19175,0,0.007155635,0.003638206
19176,0,0.005366726,0.013136875
19177,0,0.008944544,0.006026379
19178,0,0.016100179,0.007489796
19179,0,0.013416816,0.004949606
19180,0,0.004472272,0.002226821
19181,0,0.003577818,0.003521542
19182,0,0.008944544,0.009437555
19183,0,0.009838998,0.004545405
19184,0,0,0.056230017
19185,0,0,0
19186,0,0.010733453,0.070112883
19187,0,0.018783542,0.004440997
19188,0,0.033094812,0.048556922
19189,0,0.009838998,0.006418847
19190,0,0.005366726,0.005277372
19191,0,0.003577818,0.004062221
19192,0,0.004472272,0.008670707
19193,0,0.010733453,0.018398373
19194,0,0.031305903,0.016713467
19195,0.037037037,0.007602862,0.008918673
19196,0,0.002683363,0.010317158
19197,0,0.009838998,0.005259444
19198,0,0.012522361,0.010927873
19199,0,0,0.003553106
19200,0,0,0.00630732
19201,0,0,0.006304645
19202,0,0,0.006304645
19203,0,0.020572451,0.014974535
19204,0,0.003577818,0.015441967
19205,0,0.002683363,0.010317158
19206,0,0.010733453,0.011083454
19207,0.037037037,0.021019678,0.051395708
19208,0,0.005366726,0.01014982
19209,0,0.001788909,0.004077378
19210,0,0.012522361,0.013417395
19211,0,0.004472272,0.003521542
19212,0,0.011627907,0.003769324
19213,0.037037037,0.01118068,0.011074416
19214,0,0,0
19215,0,0.012522361,0.003074187
19216,0.074074074,0.005664878,0.010004232
19217,0,0.002683363,0.006261179
19218,0,0,0.043405846
19219,0,0,0.006304645
19220,0,0.000894454,0.042620774
19221,0,0.000894454,0.029695851
19222,0,0.000894454,0.060022522
19223,0,0.006261181,0.003018468
19224,0,0.007155635,0.004350214
19225,0,0.007155635,0.012755516
19226,0,0.001788909,0.003844963
19227,0,0.004472272,0.002227415
19228,0,0.001788909,0.010285729
19229,0,0,0.015770975
19230,0,0.007155635,0.00562533
19231,0,0.003577818,0.003521542
19232,0,0.008050089,0.007233713
19233,0,0.003577818,0.039633402
19234,0,0.041144902,0.017741322
19235,0,0.006261181,0.03843629
19236,0,0.002683363,0.005302018
19237,0.037037037,0.008050089,0.018885627
19238,0,0.02236136,0.006770037
19239,0,0.012522361,0.003863092
19240,0.037037037,0.010286225,0.006628189
19241,0,0.003577818,0.029677751
19242,0,0.016994633,0.004279025
19243,0,0.016100179,0.014343679
19244,0,0.01431127,0.017094926
19245,0,0.003577818,0.017981658
19246,0.111111111,0.012745975,0.029261389
19247,0,0.012522361,0.00317938
19248,0,0,0
19249,0,0.011627907,0.01157724
19250,0,0.004472272,0.018498589
19251,0,0.004472272,0.002227415
19252,0,0,0.008797615
19253,0,0.008944544,0.017336011
19254,0,0.008050089,0.004041
19255,0,0,0.007737479
19256,0.037037037,0.03667263,0.027959991
19257,0,0.000894454,0.000887162
19258,0.074074074,0.008348241,0.041243563
19259,0,0.001788909,0.089742149
19260,0,0,0.007737479
19261,0,0.021466905,0.021236534
19262,0,0.023255814,0.006286383
19263,0,0,0.036910394
19264,0,0.010733453,0.006109243
19265,0.074074074,0.001192606,0.019158338
19266,0,0.021466905,0.015305763
19267,0.037037037,0.010286225,0.015764492
19268,0,0.008050089,0.107372182
19269,0,0.012522361,0.017250945
19270,0,0.017889088,0.022937723
19271,0.037037037,0.005366726,0.00424101
19272,0,0.002683363,0.068220077
19273,0,0.002683363,0.008652504
19274,0,0,0.006296621
19275,0,0,0.006304645
19276,0,0,0
19277,0,0,0.00369309
19278,0,0.000894454,0.010016459
19279,0,0,0.052436173
19280,0.037037037,0.010286225,0.037035785
19281,0.037037037,0.004472272,0.01091711
19282,0,0.001788909,0.046647182
19283,0,0.007155635,0.005625231
19284,0,0.001788909,0.035898702
19285,0.037037037,0.004025045,0.0150283
19286,0,0.003577818,0.026172971
19287,0,0.031305903,0.033722481
19288,0.037037037,0.008497317,0.007925859
19289,0,0,0.006296621
19290,0,0.000894454,0.000887162
19291,0,0.009838998,0.027297541
19292,0,0.004472272,0.002226821
19293,0,0.005366726,0.012977657
19294,0,0.008944544,0.00562533
19295,0,0.008944544,0.003220086
19296,0,0,0.005891825
19297,0.111111111,0.021243292,0.024991695
19298,0,0.020572451,0.007944334
19299,0,0.005366726,0.004560509
19300,0,0.003577818,0.026172971
19301,0,0,0.008797615
19302,0,0.003577818,0.014817298
19303,0,0.002683363,0.010317158
19304,0.037037037,0.008944544,0.014057831
19305,0,0.009838998,0.007450451
19306,0,0.006261181,0.013448082
19307,0,0.01431127,0.042540293
19308,0,0.006261181,0.013872939
19309,0,0.011627907,0.004401419
19310,0,0.006261181,0.010488684
19311,0,0.002683363,0.005020044
19312,0,0.008050089,0.004797451
19313,0,0.009838998,0.006485718
19314,0,0.000894454,0.012183096
19315,0,0.000894454,0.023437124
19316,0,0.002683363,0.010317158
19317,0,0,0
19318,0,0.002683363,0.010317158
19319,0,0.018783542,0.010496921
19320,0,0.000894454,0.019747154
19321,0.037037037,0.004472272,0.002227415
19322,0,0.007155635,0.005625231
19323,0,0.01431127,0.009290458
19324,0,0,0.075704781
19325,0.037037037,0.016100179,0.020356736
19326,0,0.015205725,0.018521127
19327,0,0.004472272,0.006896384
19328,0,0.003577818,0.012616067
19329,0,0.006261181,0.007075785
19330,0,0,0.051129058
19331,0,0.004472272,0.002226821
19332,0,0.011627907,0.088845477
19333,0,0.000894454,0.003080101
19334,0.111111111,0.004025045,0.027683412
19335,0,0.005366726,0.012721507
19336,0.037037037,0.001341682,0.004326252
19337,0,0.002683363,0.022243913
19338,0,0.067978533,0.020328432
19339,0,0.002683363,0.006281909
19340,0,0.006261181,0.006150061
19341,0,0.001788909,0.003422335
19342,0,0.007155635,0.002638192
19343,0,0.003577818,0.003216073
19344,0,0.005366726,0.089188114
19345,0.037037037,0.004025045,0.015401666
19346,0,0.001788909,0.00540827
19347,0,0.052772809,0.013450742
19348,0,0.012522361,0.020213442
19349,0,0.016100179,0.01025058
19350,0,0.01431127,0.003334082
19351,0,0.018783542,0.01991255
